Timestamp,DayOfWeek,Category,Sales(USD),UnitsSold,ActivePromotion,TotalSales(USD),TotalUnitsSold,AverageSellingPrice(ASP)
2024-09-22,Sunday,AirSolutions,9290.91,21,None,304139.89999999997,569,534.52
2024-09-22,Sunday,Audio,14722.11,123,None,304139.89999999997,569,534.52
2024-09-22,Sunday,HomeAppliances,81100.33,147,None,304139.89999999997,569,534.52
2024-09-22,Sunday,IT,43056.95,51,None,304139.89999999997,569,534.52
2024-09-22,Sunday,Mobile,90037.99,139,None,304139.89999999997,569,534.52
2024-09-22,Sunday,TVs,65931.61,88,None,304139.89999999997,569,534.52
2024-09-23,Monday,AirSolutions,12199.3,27,None,335114.20999999996,607,552.08
2024-09-23,Monday,Audio,14225.83,119,None,335114.20999999996,607,552.08
2024-09-23,Monday,HomeAppliances,75747.84,138,None,335114.20999999996,607,552.08
2024-09-23,Monday,IT,47055.38,55,None,335114.20999999996,607,552.08
2024-09-23,Monday,Mobile,99513.85,153,None,335114.20999999996,607,552.08
2024-09-23,Monday,TVs,86372.01,115,None,335114.20999999996,607,552.08
2024-09-24,Tuesday,AirSolutions,8036.23,18,None,245035.96000000005,450,544.52
2024-09-24,Tuesday,Audio,11732.73,98,None,245035.96000000005,450,544.52
2024-09-24,Tuesday,HomeAppliances,57937.82,105,None,245035.96000000005,450,544.52
2024-09-24,Tuesday,IT,44788.54,53,None,245035.96000000005,450,544.52
2024-09-24,Tuesday,Mobile,62386.36,96,None,245035.96000000005,450,544.52
2024-09-24,Tuesday,TVs,60154.28,80,None,245035.96000000005,450,544.52
2024-09-25,Wednesday,AirSolutions,12563.46,28,None,382849.54,693,552.45
2024-09-25,Wednesday,Audio,16440.93,137,None,382849.54,693,552.45
2024-09-25,Wednesday,HomeAppliances,95907.17,174,None,382849.54,693,552.45
2024-09-25,Wednesday,IT,63652.31,75,None,382849.54,693,552.45
2024-09-25,Wednesday,Mobile,101012.23,155,None,382849.54,693,552.45
2024-09-25,Wednesday,TVs,93273.44,124,None,382849.54,693,552.45
2024-09-26,Thursday,AirSolutions,10282.64,23,None,284331.4,516,551.03
2024-09-26,Thursday,Audio,12399.46,103,None,284331.4,516,551.03
2024-09-26,Thursday,HomeAppliances,74977.06,136,None,284331.4,516,551.03
2024-09-26,Thursday,IT,47778.41,56,None,284331.4,516,551.03
2024-09-26,Thursday,Mobile,62275.48,96,None,284331.4,516,551.03
2024-09-26,Thursday,TVs,76618.35,102,None,284331.4,516,551.03
2024-09-27,Friday,AirSolutions,12386.35,28,None,359397.08999999997,662,542.9
2024-09-27,Friday,Audio,16628.78,139,None,359397.08999999997,662,542.9
2024-09-27,Friday,HomeAppliances,95416.06,173,None,359397.08999999997,662,542.9
2024-09-27,Friday,IT,53003.45,62,None,359397.08999999997,662,542.9
2024-09-27,Friday,Mobile,85115.47,131,None,359397.08999999997,662,542.9
2024-09-27,Friday,TVs,96846.98,129,None,359397.08999999997,662,542.9
2024-09-28,Saturday,AirSolutions,11919.36,26,None,382559.6,688,556.05
2024-09-28,Saturday,Audio,16489.81,137,None,382559.6,688,556.05
2024-09-28,Saturday,HomeAppliances,90309.04,164,None,382559.6,688,556.05
2024-09-28,Saturday,IT,63018.38,74,None,382559.6,688,556.05
2024-09-28,Saturday,Mobile,92094.18,142,None,382559.6,688,556.05
2024-09-28,Saturday,TVs,108728.83,145,None,382559.6,688,556.05
2024-09-29,Sunday,AirSolutions,10959.47,24,None,300051.18999999994,544,551.56
2024-09-29,Sunday,Audio,13613.55,113,None,300051.18999999994,544,551.56
2024-09-29,Sunday,HomeAppliances,72920.77,133,None,300051.18999999994,544,551.56
2024-09-29,Sunday,IT,57174.59,67,None,300051.18999999994,544,551.56
2024-09-29,Sunday,Mobile,66275.4,102,None,300051.18999999994,544,551.56
2024-09-29,Sunday,TVs,79107.41,105,None,300051.18999999994,544,551.56
2024-09-30,Monday,AirSolutions,6809.46,15,None,214279.17,392,546.63
2024-09-30,Monday,Audio,9547.45,80,None,214279.17,392,546.63
2024-09-30,Monday,HomeAppliances,60591.14,110,None,214279.17,392,546.63
2024-09-30,Monday,IT,37749.98,44,None,214279.17,392,546.63
2024-09-30,Monday,Mobile,47184.9,73,None,214279.17,392,546.63
2024-09-30,Monday,TVs,52396.24,70,None,214279.17,392,546.63
2024-10-01,Tuesday,AirSolutions,6973.89,15,None,323315.75,593,545.22
2024-10-01,Tuesday,Audio,16177.23,135,None,323315.75,593,545.22
2024-10-01,Tuesday,HomeAppliances,74132.1,135,None,323315.75,593,545.22
2024-10-01,Tuesday,IT,53883.11,63,None,323315.75,593,545.22
2024-10-01,Tuesday,Mobile,75856.67,117,None,323315.75,593,545.22
2024-10-01,Tuesday,TVs,96292.75,128,None,323315.75,593,545.22
2024-10-02,Wednesday,AirSolutions,8489.92,19,None,373278.24000000005,676,552.19
2024-10-02,Wednesday,Audio,16351.63,136,None,373278.24000000005,676,552.19
2024-10-02,Wednesday,HomeAppliances,96232.69,175,None,373278.24000000005,676,552.19
2024-10-02,Wednesday,IT,54328.03,64,None,373278.24000000005,676,552.19
2024-10-02,Wednesday,Mobile,91120.16,140,None,373278.24000000005,676,552.19
2024-10-02,Wednesday,TVs,106755.81,142,None,373278.24000000005,676,552.19
2024-10-03,Thursday,AirSolutions,5876.91,13,None,268313.24,488,549.82
2024-10-03,Thursday,Audio,12540.78,105,None,268313.24,488,549.82
2024-10-03,Thursday,HomeAppliances,64955.25,118,None,268313.24,488,549.82
2024-10-03,Thursday,IT,44431.62,52,None,268313.24,488,549.82
2024-10-03,Thursday,Mobile,63838.06,98,None,268313.24,488,549.82
2024-10-03,Thursday,TVs,76670.62,102,None,268313.24,488,549.82
2024-10-04,Friday,AirSolutions,8336.92,19,None,368381.06,675,545.75
2024-10-04,Friday,Audio,17390.63,145,None,368381.06,675,545.75
2024-10-04,Friday,HomeAppliances,94100.65,171,None,368381.06,675,545.75
2024-10-04,Friday,IT,58972.76,69,None,368381.06,675,545.75
2024-10-04,Friday,Mobile,89907.82,138,None,368381.06,675,545.75
2024-10-04,Friday,TVs,99672.28,133,None,368381.06,675,545.75
2024-10-05,Saturday,AirSolutions,8078.19,18,None,373460.98000000004,677,551.64
2024-10-05,Saturday,Audio,16758.96,140,None,373460.98000000004,677,551.64
2024-10-05,Saturday,HomeAppliances,94425.27,172,None,373460.98000000004,677,551.64
2024-10-05,Saturday,IT,66882.07,79,None,373460.98000000004,677,551.64
2024-10-05,Saturday,Mobile,89323.98,137,None,373460.98000000004,677,551.64
2024-10-05,Saturday,TVs,97992.51,131,None,373460.98000000004,677,551.64
2024-10-06,Sunday,AirSolutions,6955.99,15,None,273890.34,517,529.77
2024-10-06,Sunday,Audio,16134.38,134,None,273890.34,517,529.77
2024-10-06,Sunday,HomeAppliances,62555.98,114,None,273890.34,517,529.77
2024-10-06,Sunday,IT,48542.2,57,None,273890.34,517,529.77
2024-10-06,Sunday,Mobile,50768.86,78,None,273890.34,517,529.77
2024-10-06,Sunday,TVs,88932.93,119,None,273890.34,517,529.77
2024-10-07,Monday,AirSolutions,5714.72,13,None,283685.39999999997,526,539.33
2024-10-07,Monday,Audio,14358.19,120,None,283685.39999999997,526,539.33
2024-10-07,Monday,HomeAppliances,71706.93,130,None,283685.39999999997,526,539.33
2024-10-07,Monday,IT,41403.77,49,None,283685.39999999997,526,539.33
2024-10-07,Monday,Mobile,63524.64,98,None,283685.39999999997,526,539.33
2024-10-07,Monday,TVs,86977.15,116,None,283685.39999999997,526,539.33
2024-10-08,Tuesday,AirSolutions,6581.38,15,None,250459.15999999997,460,544.48
2024-10-08,Tuesday,Audio,11879.87,99,None,250459.15999999997,460,544.48
2024-10-08,Tuesday,HomeAppliances,64762.4,118,None,250459.15999999997,460,544.48
2024-10-08,Tuesday,IT,40243.7,47,None,250459.15999999997,460,544.48
2024-10-08,Tuesday,Mobile,55315.66,85,None,250459.15999999997,460,544.48
2024-10-08,Tuesday,TVs,71676.15,96,None,250459.15999999997,460,544.48
2024-10-09,Wednesday,AirSolutions,8229.39,18,None,345091.05,628,549.51
2024-10-09,Wednesday,Audio,16096.74,134,None,345091.05,628,549.51
2024-10-09,Wednesday,HomeAppliances,77954.46,142,None,345091.05,628,549.51
2024-10-09,Wednesday,IT,52958.81,62,None,345091.05,628,549.51
2024-10-09,Wednesday,Mobile,90143.86,139,None,345091.05,628,549.51
2024-10-09,Wednesday,TVs,99707.79,133,None,345091.05,628,549.51
2024-10-10,Thursday,AirSolutions,8516.91,19,None,334746.36,642,521.41
2024-10-10,Thursday,Audio,20199.55,168,None,334746.36,642,521.41
2024-10-10,Thursday,HomeAppliances,81230.6,148,None,334746.36,642,521.41
2024-10-10,Thursday,IT,58321.36,69,None,334746.36,642,521.41
2024-10-10,Thursday,Mobile,76743.77,118,None,334746.36,642,521.41
2024-10-10,Thursday,TVs,89734.17,120,None,334746.36,642,521.41
2024-10-11,Friday,AirSolutions,6598.68,15,None,321134.84,586,548.01
2024-10-11,Friday,Audio,15205.14,127,None,321134.84,586,548.01
2024-10-11,Friday,HomeAppliances,83285.92,151,None,321134.84,586,548.01
2024-10-11,Friday,IT,60112.76,71,None,321134.84,586,548.01
2024-10-11,Friday,Mobile,69802.69,107,None,321134.84,586,548.01
2024-10-11,Friday,TVs,86129.65,115,None,321134.84,586,548.01
2024-10-12,Saturday,AirSolutions,6989.59,16,None,358374.01,665,538.91
2024-10-12,Saturday,Audio,17954.01,150,None,358374.01,665,538.91
2024-10-12,Saturday,HomeAppliances,94218.46,171,None,358374.01,665,538.91
2024-10-12,Saturday,IT,55386.73,65,None,358374.01,665,538.91
2024-10-12,Saturday,Mobile,87376.62,134,None,358374.01,665,538.91
2024-10-12,Saturday,TVs,96448.6,129,None,358374.01,665,538.91
2024-10-13,Sunday,AirSolutions,10090.85,22,None,420541.88,758,554.8
2024-10-13,Sunday,Audio,17712.77,148,None,420541.88,758,554.8
2024-10-13,Sunday,HomeAppliances,113916.87,207,None,420541.88,758,554.8
2024-10-13,Sunday,IT,64609.55,76,None,420541.88,758,554.8
2024-10-13,Sunday,Mobile,90755.58,140,None,420541.88,758,554.8
2024-10-13,Sunday,TVs,123456.26,165,None,420541.88,758,554.8
2024-10-14,Monday,AirSolutions,5872.86,13,None,246056.4,457,538.42
2024-10-14,Monday,Audio,11850.67,99,None,246056.4,457,538.42
2024-10-14,Monday,HomeAppliances,68493.61,125,None,246056.4,457,538.42
2024-10-14,Monday,IT,39383.4,46,None,246056.4,457,538.42
2024-10-14,Monday,Mobile,66409.66,102,None,246056.4,457,538.42
2024-10-14,Monday,TVs,54046.2,72,None,246056.4,457,538.42
2024-10-15,Tuesday,AirSolutions,6138.7,14,None,237458.22000000003,441,538.45
2024-10-15,Tuesday,Audio,12061.11,101,None,237458.22000000003,441,538.45
2024-10-15,Tuesday,HomeAppliances,58237.66,106,None,237458.22000000003,441,538.45
2024-10-15,Tuesday,IT,35962.69,42,None,237458.22000000003,441,538.45
2024-10-15,Tuesday,Mobile,57340.6,88,None,237458.22000000003,441,538.45
2024-10-15,Tuesday,TVs,67717.46,90,None,237458.22000000003,441,538.45
2024-10-16,Wednesday,AirSolutions,7225.59,16,None,295721.09,543,544.61
2024-10-16,Wednesday,Audio,14705.73,123,None,295721.09,543,544.61
2024-10-16,Wednesday,HomeAppliances,68318.16,124,None,295721.09,543,544.61
2024-10-16,Wednesday,IT,48834.49,57,None,295721.09,543,544.61
2024-10-16,Wednesday,Mobile,70376.19,108,None,295721.09,543,544.61
2024-10-16,Wednesday,TVs,86260.93,115,None,295721.09,543,544.61
2024-10-17,Thursday,AirSolutions,7444.09,17,None,349254.3900000001,630,554.37
2024-10-17,Thursday,Audio,15136.54,126,None,349254.3900000001,630,554.37
2024-10-17,Thursday,HomeAppliances,91108.96,166,None,349254.3900000001,630,554.37
2024-10-17,Thursday,IT,56623.71,67,None,349254.3900000001,630,554.37
2024-10-17,Thursday,Mobile,76721.09,118,None,349254.3900000001,630,554.37
2024-10-17,Thursday,TVs,102220.0,136,None,349254.3900000001,630,554.37
2024-10-18,Friday,AirSolutions,8283.96,18,None,377376.94000000006,683,552.53
2024-10-18,Friday,Audio,17290.18,144,None,377376.94000000006,683,552.53
2024-10-18,Friday,HomeAppliances,89363.68,162,None,377376.94000000006,683,552.53
2024-10-18,Friday,IT,68782.91,81,None,377376.94000000006,683,552.53
2024-10-18,Friday,Mobile,96498.27,148,None,377376.94000000006,683,552.53
2024-10-18,Friday,TVs,97157.94,130,None,377376.94000000006,683,552.53
2024-10-19,Saturday,AirSolutions,8896.11,20,None,347914.12,640,543.62
2024-10-19,Saturday,Audio,17147.96,143,None,347914.12,640,543.62
2024-10-19,Saturday,HomeAppliances,81600.15,148,None,347914.12,640,543.62
2024-10-19,Saturday,IT,57941.58,68,None,347914.12,640,543.62
2024-10-19,Saturday,Mobile,87021.06,134,None,347914.12,640,543.62
2024-10-19,Saturday,TVs,95307.26,127,None,347914.12,640,543.62
2024-10-20,Sunday,AirSolutions,6978.55,16,None,301008.92,558,539.44
2024-10-20,Sunday,Audio,15845.87,132,None,301008.92,558,539.44
2024-10-20,Sunday,HomeAppliances,64121.33,117,None,301008.92,558,539.44
2024-10-20,Sunday,IT,47318.2,56,None,301008.92,558,539.44
2024-10-20,Sunday,Mobile,74359.35,114,None,301008.92,558,539.44
2024-10-20,Sunday,TVs,92385.62,123,None,301008.92,558,539.44
2024-10-21,Monday,AirSolutions,7201.13,16,None,272584.46,520,524.2
2024-10-21,Monday,Audio,16565.76,138,None,272584.46,520,524.2
2024-10-21,Monday,HomeAppliances,59073.37,107,None,272584.46,520,524.2
2024-10-21,Monday,IT,46205.25,54,None,272584.46,520,524.2
2024-10-21,Monday,Mobile,65000.51,100,None,272584.46,520,524.2
2024-10-21,Monday,TVs,78538.44,105,None,272584.46,520,524.2
2024-10-22,Tuesday,AirSolutions,8298.78,18,None,313132.35000000003,585,535.27
2024-10-22,Tuesday,Audio,16415.7,137,None,313132.35000000003,585,535.27
2024-10-22,Tuesday,HomeAppliances,80073.31,146,None,313132.35000000003,585,535.27
2024-10-22,Tuesday,IT,57272.31,67,None,313132.35000000003,585,535.27
2024-10-22,Tuesday,Mobile,71844.38,111,None,313132.35000000003,585,535.27
2024-10-22,Tuesday,TVs,79227.87,106,None,313132.35000000003,585,535.27
2024-10-23,Wednesday,AirSolutions,7389.28,16,None,318577.15,602,529.2
2024-10-23,Wednesday,Audio,17808.66,148,None,318577.15,602,529.2
2024-10-23,Wednesday,HomeAppliances,78256.33,142,None,318577.15,602,529.2
2024-10-23,Wednesday,IT,49180.71,58,None,318577.15,602,529.2
2024-10-23,Wednesday,Mobile,80786.87,124,None,318577.15,602,529.2
2024-10-23,Wednesday,TVs,85155.3,114,None,318577.15,602,529.2
2024-10-24,Thursday,AirSolutions,8844.95,20,None,379083.92000000004,710,533.92
2024-10-24,Thursday,Audio,20311.52,169,None,379083.92000000004,710,533.92
2024-10-24,Thursday,HomeAppliances,96468.71,175,None,379083.92000000004,710,533.92
2024-10-24,Thursday,IT,67124.19,79,None,379083.92000000004,710,533.92
2024-10-24,Thursday,Mobile,87469.27,135,None,379083.92000000004,710,533.92
2024-10-24,Thursday,TVs,98865.28,132,None,379083.92000000004,710,533.92
2024-10-25,Friday,AirSolutions,6169.74,14,None,296280.26999999996,554,534.8
2024-10-25,Friday,Audio,15434.97,129,None,296280.26999999996,554,534.8
2024-10-25,Friday,HomeAppliances,78957.4,144,None,296280.26999999996,554,534.8
2024-10-25,Friday,IT,50369.5,59,None,296280.26999999996,554,534.8
2024-10-25,Friday,Mobile,68317.14,105,None,296280.26999999996,554,534.8
2024-10-25,Friday,TVs,77031.52,103,None,296280.26999999996,554,534.8
2024-10-26,Saturday,AirSolutions,7454.72,17,None,329682.08999999997,591,557.84
2024-10-26,Saturday,Audio,13908.61,116,None,329682.08999999997,591,557.84
2024-10-26,Saturday,HomeAppliances,82165.81,149,None,329682.08999999997,591,557.84
2024-10-26,Saturday,IT,58100.63,68,None,329682.08999999997,591,557.84
2024-10-26,Saturday,Mobile,81059.73,125,None,329682.08999999997,591,557.84
2024-10-26,Saturday,TVs,86992.59,116,None,329682.08999999997,591,557.84
2024-10-27,Sunday,AirSolutions,7790.83,17,None,284254.8300000001,507,560.66
2024-10-27,Sunday,Audio,11939.03,99,None,284254.8300000001,507,560.66
2024-10-27,Sunday,HomeAppliances,67026.05,122,None,284254.8300000001,507,560.66
2024-10-27,Sunday,IT,49759.27,59,None,284254.8300000001,507,560.66
2024-10-27,Sunday,Mobile,61667.93,95,None,284254.8300000001,507,560.66
2024-10-27,Sunday,TVs,86071.72,115,None,284254.8300000001,507,560.66
2024-10-28,Monday,AirSolutions,5659.98,13,None,216550.28999999998,396,546.84
2024-10-28,Monday,Audio,10020.83,84,None,216550.28999999998,396,546.84
2024-10-28,Monday,HomeAppliances,56711.94,103,None,216550.28999999998,396,546.84
2024-10-28,Monday,IT,33569.84,39,None,216550.28999999998,396,546.84
2024-10-28,Monday,Mobile,46156.93,71,None,216550.28999999998,396,546.84
2024-10-28,Monday,TVs,64430.77,86,None,216550.28999999998,396,546.84
2024-10-29,Tuesday,AirSolutions,7557.24,17,None,272595.85000000003,505,539.79
2024-10-29,Tuesday,Audio,13821.15,115,None,272595.85000000003,505,539.79
2024-10-29,Tuesday,HomeAppliances,70246.61,128,None,272595.85000000003,505,539.79
2024-10-29,Tuesday,IT,52345.2,62,None,272595.85000000003,505,539.79
2024-10-29,Tuesday,Mobile,53724.87,83,None,272595.85000000003,505,539.79
2024-10-29,Tuesday,TVs,74900.78,100,None,272595.85000000003,505,539.79
2024-10-30,Wednesday,AirSolutions,5729.42,13,None,308247.96,563,547.51
2024-10-30,Wednesday,Audio,15531.9,129,None,308247.96,563,547.51
2024-10-30,Wednesday,HomeAppliances,70544.96,128,None,308247.96,563,547.51
2024-10-30,Wednesday,IT,57224.55,67,None,308247.96,563,547.51
2024-10-30,Wednesday,Mobile,68384.26,105,None,308247.96,563,547.51
2024-10-30,Wednesday,TVs,90832.87,121,None,308247.96,563,547.51
2024-10-31,Thursday,AirSolutions,7881.31,18,None,342105.9,625,547.37
2024-10-31,Thursday,Audio,15740.31,131,None,342105.9,625,547.37
2024-10-31,Thursday,HomeAppliances,90793.16,165,None,342105.9,625,547.37
2024-10-31,Thursday,IT,58288.34,69,None,342105.9,625,547.37
2024-10-31,Thursday,Mobile,75800.95,117,None,342105.9,625,547.37
2024-10-31,Thursday,TVs,93601.83,125,None,342105.9,625,547.37
2024-11-01,Friday,AirSolutions,6287.21,14,None,345185.74000000005,643,536.84
2024-11-01,Friday,Audio,18862.77,157,None,345185.74000000005,643,536.84
2024-11-01,Friday,HomeAppliances,77005.72,140,None,345185.74000000005,643,536.84
2024-11-01,Friday,IT,54101.31,64,None,345185.74000000005,643,536.84
2024-11-01,Friday,Mobile,73799.64,114,None,345185.74000000005,643,536.84
2024-11-01,Friday,TVs,115129.09,154,None,345185.74000000005,643,536.84
2024-11-02,Saturday,AirSolutions,5808.73,13,None,320124.2199999999,619,517.16
2024-11-02,Saturday,Audio,20058.69,167,None,320124.2199999999,619,517.16
2024-11-02,Saturday,HomeAppliances,81035.43,147,None,320124.2199999999,619,517.16
2024-11-02,Saturday,IT,54943.35,65,None,320124.2199999999,619,517.16
2024-11-02,Saturday,Mobile,77062.23,119,None,320124.2199999999,619,517.16
2024-11-02,Saturday,TVs,81215.79,108,None,320124.2199999999,619,517.16
2024-11-03,Sunday,AirSolutions,4997.96,11,None,271591.42,513,529.42
2024-11-03,Sunday,Audio,15552.74,130,None,271591.42,513,529.42
2024-11-03,Sunday,HomeAppliances,61633.29,112,None,271591.42,513,529.42
2024-11-03,Sunday,IT,42785.34,50,None,271591.42,513,529.42
2024-11-03,Sunday,Mobile,68606.0,106,None,271591.42,513,529.42
2024-11-03,Sunday,TVs,78016.09,104,None,271591.42,513,529.42
2024-11-04,Monday,AirSolutions,5427.77,12,None,268291.77,492,545.31
2024-11-04,Monday,Audio,12820.25,107,None,268291.77,492,545.31
2024-11-04,Monday,HomeAppliances,66571.5,121,None,268291.77,492,545.31
2024-11-04,Monday,IT,41344.9,49,None,268291.77,492,545.31
2024-11-04,Monday,Mobile,63446.46,98,None,268291.77,492,545.31
2024-11-04,Monday,TVs,78680.89,105,None,268291.77,492,545.31
2024-11-05,Tuesday,AirSolutions,5131.81,11,None,271283.27,503,539.33
2024-11-05,Tuesday,Audio,14334.0,119,None,271283.27,503,539.33
2024-11-05,Tuesday,HomeAppliances,62181.43,113,None,271283.27,503,539.33
2024-11-05,Tuesday,IT,39933.52,47,None,271283.27,503,539.33
2024-11-05,Tuesday,Mobile,66964.4,103,None,271283.27,503,539.33
2024-11-05,Tuesday,TVs,82738.11,110,None,271283.27,503,539.33
2024-11-06,Wednesday,AirSolutions,5285.83,12,None,271328.54,517,524.81
2024-11-06,Wednesday,Audio,16089.5,134,None,271328.54,517,524.81
2024-11-06,Wednesday,HomeAppliances,65833.88,120,None,271328.54,517,524.81
2024-11-06,Wednesday,IT,44909.15,53,None,271328.54,517,524.81
2024-11-06,Wednesday,Mobile,63960.14,98,None,271328.54,517,524.81
2024-11-06,Wednesday,TVs,75250.04,100,None,271328.54,517,524.81
2024-11-07,Thursday,AirSolutions,6338.36,14,None,341472.22,638,535.22
2024-11-07,Thursday,Audio,19186.62,160,None,341472.22,638,535.22
2024-11-07,Thursday,HomeAppliances,73352.25,133,None,341472.22,638,535.22
2024-11-07,Thursday,IT,52613.62,62,None,341472.22,638,535.22
2024-11-07,Thursday,Mobile,79601.21,122,None,341472.22,638,535.22
2024-11-07,Thursday,TVs,110380.16,147,None,341472.22,638,535.22
2024-11-08,Friday,AirSolutions,6865.0,15,None,369480.38,687,537.82
2024-11-08,Friday,Audio,19625.73,164,None,369480.38,687,537.82
2024-11-08,Friday,HomeAppliances,89909.64,163,None,369480.38,687,537.82
2024-11-08,Friday,IT,54937.88,65,None,369480.38,687,537.82
2024-11-08,Friday,Mobile,81528.97,125,None,369480.38,687,537.82
2024-11-08,Friday,TVs,116613.16,155,None,369480.38,687,537.82
2024-11-09,Saturday,AirSolutions,6707.83,15,None,336487.85,624,539.24
2024-11-09,Saturday,Audio,17936.47,149,None,336487.85,624,539.24
2024-11-09,Saturday,HomeAppliances,75768.44,138,None,336487.85,624,539.24
2024-11-09,Saturday,IT,48845.32,57,None,336487.85,624,539.24
2024-11-09,Saturday,Mobile,78915.98,121,None,336487.85,624,539.24
2024-11-09,Saturday,TVs,108313.81,144,None,336487.85,624,539.24
2024-11-10,Sunday,AirSolutions,4409.98,10,None,290411.1099999999,537,540.8
2024-11-10,Sunday,Audio,15121.35,126,None,290411.1099999999,537,540.8
2024-11-10,Sunday,HomeAppliances,68638.66,125,None,290411.1099999999,537,540.8
2024-11-10,Sunday,IT,50060.61,59,None,290411.1099999999,537,540.8
2024-11-10,Sunday,Mobile,66703.55,103,None,290411.1099999999,537,540.8
2024-11-10,Sunday,TVs,85476.96,114,None,290411.1099999999,537,540.8
2024-11-11,Monday,AirSolutions,5039.6,11,None,287158.1,539,532.76
2024-11-11,Monday,Audio,16350.44,136,None,287158.1,539,532.76
2024-11-11,Monday,HomeAppliances,64699.25,118,None,287158.1,539,532.76
2024-11-11,Monday,IT,46918.09,55,None,287158.1,539,532.76
2024-11-11,Monday,Mobile,69200.16,106,None,287158.1,539,532.76
2024-11-11,Monday,TVs,84950.56,113,None,287158.1,539,532.76
2024-11-12,Tuesday,AirSolutions,5904.22,13,None,252642.13999999998,485,520.91
2024-11-12,Tuesday,Audio,15676.51,131,None,252642.13999999998,485,520.91
2024-11-12,Tuesday,HomeAppliances,58916.33,107,None,252642.13999999998,485,520.91
2024-11-12,Tuesday,IT,39673.0,47,None,252642.13999999998,485,520.91
2024-11-12,Tuesday,Mobile,50708.67,78,None,252642.13999999998,485,520.91
2024-11-12,Tuesday,TVs,81763.41,109,None,252642.13999999998,485,520.91
2024-11-13,Wednesday,AirSolutions,5088.18,11,None,228410.5,407,561.21
2024-11-13,Wednesday,Audio,9642.92,80,None,228410.5,407,561.21
2024-11-13,Wednesday,HomeAppliances,53943.01,98,None,228410.5,407,561.21
2024-11-13,Wednesday,IT,35956.79,42,None,228410.5,407,561.21
2024-11-13,Wednesday,Mobile,52734.92,81,None,228410.5,407,561.21
2024-11-13,Wednesday,TVs,71044.68,95,None,228410.5,407,561.21
2024-11-14,Thursday,AirSolutions,6386.34,14,None,352966.80000000005,636,554.98
2024-11-14,Thursday,Audio,15623.71,130,None,352966.80000000005,636,554.98
2024-11-14,Thursday,HomeAppliances,88697.48,161,None,352966.80000000005,636,554.98
2024-11-14,Thursday,IT,52253.01,61,None,352966.80000000005,636,554.98
2024-11-14,Thursday,Mobile,77751.67,120,None,352966.80000000005,636,554.98
2024-11-14,Thursday,TVs,112254.59,150,None,352966.80000000005,636,554.98
2024-11-15,Friday,AirSolutions,7990.6,18,None,361564.19,664,544.52
2024-11-15,Friday,Audio,17965.56,150,None,361564.19,664,544.52
2024-11-15,Friday,HomeAppliances,87641.51,159,None,361564.19,664,544.52
2024-11-15,Friday,IT,58167.12,68,None,361564.19,664,544.52
2024-11-15,Friday,Mobile,79979.63,123,None,361564.19,664,544.52
2024-11-15,Friday,TVs,109819.77,146,None,361564.19,664,544.52
2024-11-16,Saturday,AirSolutions,4770.18,11,None,267862.35,499,536.8
2024-11-16,Saturday,Audio,14484.13,121,None,267862.35,499,536.8
2024-11-16,Saturday,HomeAppliances,59953.36,109,None,267862.35,499,536.8
2024-11-16,Saturday,IT,44093.13,52,None,267862.35,499,536.8
2024-11-16,Saturday,Mobile,64121.62,99,None,267862.35,499,536.8
2024-11-16,Saturday,TVs,80439.93,107,None,267862.35,499,536.8
2024-11-17,Sunday,AirSolutions,7122.61,16,None,322797.30999999994,611,528.31
2024-11-17,Sunday,Audio,18329.9,153,None,322797.30999999994,611,528.31
2024-11-17,Sunday,HomeAppliances,75726.2,138,None,322797.30999999994,611,528.31
2024-11-17,Sunday,IT,56497.97,66,None,322797.30999999994,611,528.31
2024-11-17,Sunday,Mobile,82930.98,128,None,322797.30999999994,611,528.31
2024-11-17,Sunday,TVs,82189.65,110,None,322797.30999999994,611,528.31
2024-11-18,Monday,AirSolutions,5160.91,11,None,286583.18999999994,535,535.67
2024-11-18,Monday,Audio,15528.36,129,None,286583.18999999994,535,535.67
2024-11-18,Monday,HomeAppliances,71413.78,130,None,286583.18999999994,535,535.67
2024-11-18,Monday,IT,45160.23,53,None,286583.18999999994,535,535.67
2024-11-18,Monday,Mobile,61662.24,95,None,286583.18999999994,535,535.67
2024-11-18,Monday,TVs,87657.67,117,None,286583.18999999994,535,535.67
2024-11-19,Tuesday,AirSolutions,5127.79,11,None,269188.09,505,533.05
2024-11-19,Tuesday,Audio,14865.13,124,None,269188.09,505,533.05
2024-11-19,Tuesday,HomeAppliances,64762.28,118,None,269188.09,505,533.05
2024-11-19,Tuesday,IT,39678.04,47,None,269188.09,505,533.05
2024-11-19,Tuesday,Mobile,59889.07,92,None,269188.09,505,533.05
2024-11-19,Tuesday,TVs,84865.78,113,None,269188.09,505,533.05
2024-11-20,Wednesday,AirSolutions,5500.29,12,None,275459.33,511,539.06
2024-11-20,Wednesday,Audio,14866.03,124,None,275459.33,511,539.06
2024-11-20,Wednesday,HomeAppliances,58059.04,106,None,275459.33,511,539.06
2024-11-20,Wednesday,IT,43904.05,52,None,275459.33,511,539.06
2024-11-20,Wednesday,Mobile,62786.09,97,None,275459.33,511,539.06
2024-11-20,Wednesday,TVs,90343.83,120,None,275459.33,511,539.06
2024-11-21,Thursday,AirSolutions,6570.44,15,None,281295.42000000004,522,538.88
